perplexity,perplexity_std,char_std,word_std,intrinsic_dimensions,temporal_burstiness,syntactic_burstiness,wd_burstiness,semantic_burstiness,ai
21.06064224243164,16.747884643033384,31.641979137689855,5.413741197175942,11.48194816022574,1.631488081096064,71.2187800192123,0.003792840654438994,0.14626925559105342,1
22.3407039642334,13.063777078427602,23.24678952329753,4.679831882266818,11.342100701229402,1.1657907310081221,56.99453551912569,0.0047315959235854355,0.1375303622270779,1
19.936264038085938,4.889554347878031,36.69182470251377,7.785242449660768,11.601177856238365,1.4964906478521292,45.6857142857143,0.004653543543788428,0.2134642352660497,1
22.3868350982666,4.783390540924649,37.69100118394222,5.34434125698148,10.331741983809538,1.0312354312354315,55.52037037037038,0.004927814644672149,0.15606474379698435,1
24.639278411865234,9.418278685222498,31.362132155408908,5.605057240266746,11.182595934019847,1.3012409071459137,55.83780918727915,0.004356205189743049,0.12008630476667588,1
23.306270599365234,9.36917785690577,30.18811544382303,5.046887593375276,13.140415354871367,1.198631854976628,77.72930402930403,0.004448083127407572,0.15029313894668186,1
18.87342643737793,6.087046088186671,19.697969438497967,2.9597297173897483,11.228346096691945,1.7432266952395525,41.82415706359368,0.0044093163813339956,0.1423916920291711,1
21.295473098754883,15.684264328552013,33.23386826717588,5.6964901474504455,10.027648970893965,1.8066666666666655,54.43291592128802,0.004246861167203236,0.20054973165194193,1
13.734776496887207,7.242598364152456,37.73555647161205,5.57275116576683,10.657184331010125,1.7237660318694132,68.83427561837456,0.004583787426706807,0.18223126232624054,1
31.261842727661133,6.902778671640326,37.08088099731707,6.868300642736037,11.099203715394092,1.3104084321475624,56.37643678160919,0.004361025340719791,0.15034738761194788,1
37.43366622924805,11.332598834157709,37.06151043273271,5.573259772323189,10.512403377507907,3.2707053129588344,104.4551811824539,0.00322988952183729,0.18585577110449472,1
11.770482063293457,8.10354325583146,33.49884833104226,5.445578113263488,8.264605723318068,1.7588779935148655,73.78902229845626,0.004344760971644125,0.1026030372154511,1
26.11446189880371,14.74751316882463,31.516503613186536,4.3772137256478585,10.20712400782337,0.9655222241488929,53.265230769230776,0.0046192083657491945,0.15083460013071695,1
26.315303802490234,13.243172408872372,35.564589130200844,5.782732917920384,11.35102623440053,1.1202759756976626,54.16573033707865,0.004453637351060932,0.17831226934989294,1
20.044153213500977,15.433817916121782,27.7601891055078,4.4069816885602995,10.14496127888732,0.9377181208053691,51.13690476190476,0.00471260418145408,0.14319848641753197,1
15.261004447937012,4.298381726425949,46.5468581109402,5.758472019555187,10.082376349989634,1.5756671348314606,40.55771305285869,0.00481567064780128,0.19604269166787466,1
18.644962310791016,13.254538863325381,45.55260695064553,7.378346698278687,10.4701518077585,2.1955300127713917,47.02455048409406,0.0046329141355559945,0.18309356272220612,1
30.284374237060547,12.558960421367194,36.761525025795954,5.842849380986034,11.140709988808263,1.3983193277310926,77.13644688644689,0.004225483851735439,0.21043943365414938,1
28.48384666442871,23.523182500431403,40.26462467228522,4.791659420284375,10.596517420941582,0.7695498026623854,55.6088657105606,0.004587806222437259,0.14677811165650687,1
19.21907615661621,13.129715421949301,40.79794384797133,5.707572942055922,11.010459790060244,1.3908795422254228,95.86886938564788,0.004096700104800282,0.18984011312325796,1
21.664871215820312,9.151277686708895,39.33496751519553,5.51182050589968,10.323041758196718,1.1794285714285715,57.58660763696735,0.0041812388532484505,0.1583869390129055,1
17.697696685791016,10.346745556309829,44.93116958192831,7.002856560004639,9.971742772886515,1.0166876807832086,69.61712749615977,0.004973758331752818,0.14252308911547681,1
29.8223934173584,13.722839565132563,46.795933316902655,5.315072906367325,10.34321507778373,1.4159493259704399,43.624396135265705,0.005292755022217867,0.13113252764138572,1
19.58458709716797,8.892100661638558,30.52719643567392,4.9413223601245315,10.512294682722704,1.7187574671445638,101.52721696907743,0.004158752793179819,0.1408284547704192,1
14.834529876708984,4.662814976858302,34.1443217935838,4.479521816274516,10.375223612048492,1.5017479860161118,57.38846153846157,0.004590564344546834,0.2093785802523295,1
